index,key
calcite2061,"7c2f5a83c5c4416a6ec91bb8aa043cd60962ed37^
7c2f5a83c5c4416a6ec91bb8aa043cd60962ed37
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java"
calcite2062,"7c2f5a83c5c4416a6ec91bb8aa043cd60962ed37^
7c2f5a83c5c4416a6ec91bb8aa043cd60962ed37
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2063,"c850e227db583a697c8cc46585b33274b63ed2d0^
c850e227db583a697c8cc46585b33274b63ed2d0
core/src/main/java/org/apache/calcite/rel/core/Match.java
core/src/main/java/org/apache/calcite/rel/core/Match.java"
calcite2064,"cd136985af5b9d0b74751bd65d9669996363786e^
cd136985af5b9d0b74751bd65d9669996363786e
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java"
calcite2065,"cd136985af5b9d0b74751bd65d9669996363786e^
cd136985af5b9d0b74751bd65d9669996363786e
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java"
calcite2066,"cd136985af5b9d0b74751bd65d9669996363786e^
cd136985af5b9d0b74751bd65d9669996363786e
druid/src/main/java/org/apache/calcite/adapter/druid/TimeExtractionDimensionSpec.java
druid/src/main/java/org/apache/calcite/adapter/druid/TimeExtractionDimensionSpec.java"
calcite2067,"cd136985af5b9d0b74751bd65d9669996363786e^
cd136985af5b9d0b74751bd65d9669996363786e
druid/src/main/java/org/apache/calcite/adapter/druid/TimeExtractionFunction.java
druid/src/main/java/org/apache/calcite/adapter/druid/TimeExtractionFunction.java"
calcite2068,"a2bd49c32b6b08f92cf92fd603f8448684044431^
a2bd49c32b6b08f92cf92fd603f8448684044431
core/src/main/java/org/apache/calcite/rex/RexUtil.java
core/src/main/java/org/apache/calcite/rex/RexUtil.java"
calcite2069,"e9d0ca6731b2f5ec33b9270b5ffcaaf9e4eb8537^
e9d0ca6731b2f5ec33b9270b5ffcaaf9e4eb8537
core/src/main/java/org/apache/calcite/rel/mutable/MutableRels.java
core/src/main/java/org/apache/calcite/rel/mutable/MutableRels.java"
calcite2070,"d2368327ede5891417e579998c0e30e1ef5c54c5^
d2368327ede5891417e579998c0e30e1ef5c54c5
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2071,"a377f8f2826f51c77b639ee711e2bd578f4de822^
a377f8f2826f51c77b639ee711e2bd578f4de822
druid/src/main/java/org/apache/calcite/adapter/druid/DruidDateTimeUtils.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidDateTimeUtils.java"
calcite2072,"a377f8f2826f51c77b639ee711e2bd578f4de822^
a377f8f2826f51c77b639ee711e2bd578f4de822
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java"
calcite2073,"a377f8f2826f51c77b639ee711e2bd578f4de822^
a377f8f2826f51c77b639ee711e2bd578f4de822
druid/src/main/java/org/apache/calcite/adapter/druid/TimeExtractionFunction.java
druid/src/main/java/org/apache/calcite/adapter/druid/TimeExtractionFunction.java"
calcite2074,"a377f8f2826f51c77b639ee711e2bd578f4de822^
a377f8f2826f51c77b639ee711e2bd578f4de822
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2075,"ef00738a053cbe881f2c840f3e3b5feeb010b6e1^
ef00738a053cbe881f2c840f3e3b5feeb010b6e1
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java"
calcite2076,"ef00738a053cbe881f2c840f3e3b5feeb010b6e1^
ef00738a053cbe881f2c840f3e3b5feeb010b6e1
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2077,"9c10c3da15ee65190cca4767d9a52406ba9ba1b0^
9c10c3da15ee65190cca4767d9a52406ba9ba1b0
core/src/main/java/org/apache/calcite/jdbc/CalciteMetaImpl.java
core/src/main/java/org/apache/calcite/jdbc/CalciteMetaImpl.java"
calcite2078,"868d64140d446cdb33652c0c76c4038b1ca26a14^
868d64140d446cdb33652c0c76c4038b1ca26a14
core/src/main/java/org/apache/calcite/prepare/Prepare.java
core/src/main/java/org/apache/calcite/prepare/Prepare.java"
calcite2079,"868d64140d446cdb33652c0c76c4038b1ca26a14^
868d64140d446cdb33652c0c76c4038b1ca26a14
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2080,"205af8134857ba312415b9a5b4a48020fe0ce888^
205af8134857ba312415b9a5b4a48020fe0ce888
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java"
calcite2081,"205af8134857ba312415b9a5b4a48020fe0ce888^
205af8134857ba312415b9a5b4a48020fe0ce888
core/src/main/java/org/apache/calcite/rel/rules/DateRangeRules.java
core/src/main/java/org/apache/calcite/rel/rules/DateRangeRules.java"
calcite2082,"205af8134857ba312415b9a5b4a48020fe0ce888^
205af8134857ba312415b9a5b4a48020fe0ce888
core/src/main/java/org/apache/calcite/rex/RexBuilder.java
core/src/main/java/org/apache/calcite/rex/RexBuilder.java"
calcite2083,"205af8134857ba312415b9a5b4a48020fe0ce888^
205af8134857ba312415b9a5b4a48020fe0ce888
core/src/main/java/org/apache/calcite/rex/RexSimplify.java
core/src/main/java/org/apache/calcite/rex/RexSimplify.java"
calcite2084,"205af8134857ba312415b9a5b4a48020fe0ce888^
205af8134857ba312415b9a5b4a48020fe0ce888
core/src/main/java/org/apache/calcite/sql/parser/SqlParserUtil.java
core/src/main/java/org/apache/calcite/sql/parser/SqlParserUtil.java"
calcite2085,"fa308a30aee6322fe94ba2e3e6795ad1ac7bc676^
fa308a30aee6322fe94ba2e3e6795ad1ac7bc676
core/src/main/java/org/apache/calcite/sql/validate/MatchRecognizeScope.java
core/src/main/java/org/apache/calcite/sql/validate/MatchRecognizeScope.java"
calcite2086,"fa308a30aee6322fe94ba2e3e6795ad1ac7bc676^
fa308a30aee6322fe94ba2e3e6795ad1ac7bc676
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java"
calcite2087,"520c0ccc9b8ec4832f69ebba366e23d80326be5f^
520c0ccc9b8ec4832f69ebba366e23d80326be5f
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java"
calcite2088,"520c0ccc9b8ec4832f69ebba366e23d80326be5f^
520c0ccc9b8ec4832f69ebba366e23d80326be5f
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2089,"6b8e2c3d3e4468206ac974a090fa8e7db6b4e347^
6b8e2c3d3e4468206ac974a090fa8e7db6b4e347
core/src/main/java/org/apache/calcite/rel/rules/FilterProjectTransposeRule.java
core/src/main/java/org/apache/calcite/rel/rules/FilterProjectTransposeRule.java"
calcite2090,"6b8e2c3d3e4468206ac974a090fa8e7db6b4e347^
6b8e2c3d3e4468206ac974a090fa8e7db6b4e347
core/src/main/java/org/apache/calcite/rex/RexSimplify.java
core/src/main/java/org/apache/calcite/rex/RexSimplify.java"
calcite2091,"6b8e2c3d3e4468206ac974a090fa8e7db6b4e347^
6b8e2c3d3e4468206ac974a090fa8e7db6b4e347
core/src/main/java/org/apache/calcite/tools/RelBuilder.java
core/src/main/java/org/apache/calcite/tools/RelBuilder.java"
calcite2092,"7a56eb63dfbd3310d14c85270f667eb3f8fa6aa3^
7a56eb63dfbd3310d14c85270f667eb3f8fa6aa3
core/src/main/java/org/apache/calcite/rel/core/Match.java
core/src/main/java/org/apache/calcite/rel/core/Match.java"
calcite2093,"7a56eb63dfbd3310d14c85270f667eb3f8fa6aa3^
7a56eb63dfbd3310d14c85270f667eb3f8fa6aa3
core/src/main/java/org/apache/calcite/rel/core/RelFactories.java
core/src/main/java/org/apache/calcite/rel/core/RelFactories.java"
calcite2094,"7a56eb63dfbd3310d14c85270f667eb3f8fa6aa3^
7a56eb63dfbd3310d14c85270f667eb3f8fa6aa3
core/src/main/java/org/apache/calcite/rel/logical/LogicalMatch.java
core/src/main/java/org/apache/calcite/rel/logical/LogicalMatch.java"
calcite2095,"7c7e932eb1dbb0d2d759303d37d0e21c8fb24c69^
7c7e932eb1dbb0d2d759303d37d0e21c8fb24c69
core/src/main/java/org/apache/calcite/prepare/CalciteCatalogReader.java
core/src/main/java/org/apache/calcite/prepare/CalciteCatalogReader.java"
calcite2096,"7c7e932eb1dbb0d2d759303d37d0e21c8fb24c69^
7c7e932eb1dbb0d2d759303d37d0e21c8fb24c69
core/src/main/java/org/apache/calcite/sql/validate/SqlUserDefinedAggFunction.java
core/src/main/java/org/apache/calcite/sql/validate/SqlUserDefinedAggFunction.java"
calcite2097,"ea994131cd6d109ff7edf5e61754104e2b8619be^
ea994131cd6d109ff7edf5e61754104e2b8619be
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2098,"1342d4cbb8099dc6a1820014a3ccc90a0d57106b^
1342d4cbb8099dc6a1820014a3ccc90a0d57106b
core/src/main/java/org/apache/calcite/rex/RexSimplify.java
core/src/main/java/org/apache/calcite/rex/RexSimplify.java"
calcite2099,"1342d4cbb8099dc6a1820014a3ccc90a0d57106b^
1342d4cbb8099dc6a1820014a3ccc90a0d57106b
core/src/test/java/org/apache/calcite/test/CalciteAssert.java
core/src/test/java/org/apache/calcite/test/CalciteAssert.java"
calcite2100,"e117c10cef192ca4ab10ffec2132b7dbd34319fa^
e117c10cef192ca4ab10ffec2132b7dbd34319fa
core/src/main/java/org/apache/calcite/rel/core/RelFactories.java
core/src/main/java/org/apache/calcite/rel/core/RelFactories.java"
calcite2101,"e117c10cef192ca4ab10ffec2132b7dbd34319fa^
e117c10cef192ca4ab10ffec2132b7dbd34319fa
core/src/main/java/org/apache/calcite/rel/logical/LogicalMatch.java
core/src/main/java/org/apache/calcite/rel/logical/LogicalMatch.java"
calcite2102,"e117c10cef192ca4ab10ffec2132b7dbd34319fa^
e117c10cef192ca4ab10ffec2132b7dbd34319fa
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java"
calcite2103,"f8ab9078bae8c519ce4c86d741490779ea899a14^
f8ab9078bae8c519ce4c86d741490779ea899a14
core/src/main/java/org/apache/calcite/sql/fun/SqlFloorFunction.java
core/src/main/java/org/apache/calcite/sql/fun/SqlFloorFunction.java"
calcite2104,"991784971006ede1caec5f8e8c2452a77dd485c9^
991784971006ede1caec5f8e8c2452a77dd485c9
core/src/main/java/org/apache/calcite/rel/rules/AbstractMaterializedViewRule.java
core/src/main/java/org/apache/calcite/rel/rules/AbstractMaterializedViewRule.java"
calcite2105,"56d5261abb893dd92b0a2cc4893292876a2b7880^
56d5261abb893dd92b0a2cc4893292876a2b7880
core/src/main/java/org/apache/calcite/plan/volcano/RelSet.java
core/src/main/java/org/apache/calcite/plan/volcano/RelSet.java"
calcite2106,"56d5261abb893dd92b0a2cc4893292876a2b7880^
56d5261abb893dd92b0a2cc4893292876a2b7880
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlanner.java
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlanner.java"
calcite2107,"12e020e0f6e157f9339ecaedeb1570cc46d7f99d^
12e020e0f6e157f9339ecaedeb1570cc46d7f99d
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java"
calcite2108,"12e020e0f6e157f9339ecaedeb1570cc46d7f99d^
12e020e0f6e157f9339ecaedeb1570cc46d7f99d
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2109,"d47191e8c48932d888cfc79574fe1ca075eb4eeb^
d47191e8c48932d888cfc79574fe1ca075eb4eeb
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java"
calcite2110,"4069013f1b49fc1b83f5e1b608be15f1774b2b38^
4069013f1b49fc1b83f5e1b608be15f1774b2b38
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java"
calcite2111,"33873f64931470e868c1735e9eac86707a659d9e^
33873f64931470e868c1735e9eac86707a659d9e
core/src/main/java/org/apache/calcite/rel/core/Match.java
core/src/main/java/org/apache/calcite/rel/core/Match.java"
calcite2112,"33873f64931470e868c1735e9eac86707a659d9e^
33873f64931470e868c1735e9eac86707a659d9e
core/src/main/java/org/apache/calcite/rel/core/RelFactories.java
core/src/main/java/org/apache/calcite/rel/core/RelFactories.java"
calcite2113,"33873f64931470e868c1735e9eac86707a659d9e^
33873f64931470e868c1735e9eac86707a659d9e
core/src/main/java/org/apache/calcite/rel/logical/LogicalMatch.java
core/src/main/java/org/apache/calcite/rel/logical/LogicalMatch.java"
calcite2114,"33873f64931470e868c1735e9eac86707a659d9e^
33873f64931470e868c1735e9eac86707a659d9e
core/src/main/java/org/apache/calcite/rel/rel2sql/RelToSqlConverter.java
core/src/main/java/org/apache/calcite/rel/rel2sql/RelToSqlConverter.java"
calcite2115,"33873f64931470e868c1735e9eac86707a659d9e^
33873f64931470e868c1735e9eac86707a659d9e
core/src/main/java/org/apache/calcite/sql/SqlMatchRecognize.java
core/src/main/java/org/apache/calcite/sql/SqlMatchRecognize.java"
calcite2116,"33873f64931470e868c1735e9eac86707a659d9e^
33873f64931470e868c1735e9eac86707a659d9e
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java"
calcite2117,"33873f64931470e868c1735e9eac86707a659d9e^
33873f64931470e868c1735e9eac86707a659d9e
core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java
core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java"
calcite2118,"f47465236b7650f2280092b708fa39062fe79ffd^
f47465236b7650f2280092b708fa39062fe79ffd
core/src/main/java/org/apache/calcite/rel/rules/SubQueryRemoveRule.java
core/src/main/java/org/apache/calcite/rel/rules/SubQueryRemoveRule.java"
calcite2119,"f47465236b7650f2280092b708fa39062fe79ffd^
f47465236b7650f2280092b708fa39062fe79ffd
core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java
core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java"
calcite2120,"e43520a8164f1ade4389ae853befaf85ff8a2c82^
e43520a8164f1ade4389ae853befaf85ff8a2c82
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java"
calcite2121,"d5c713c5cd447e261e3ae5cffa728c073f425e28^
d5c713c5cd447e261e3ae5cffa728c073f425e28
core/src/main/java/org/apache/calcite/util/Sources.java
core/src/main/java/org/apache/calcite/util/Sources.java"
calcite2122,"bdaa485eecf7e5d6a80b3ee7cc3ccd5579c41794^
bdaa485eecf7e5d6a80b3ee7cc3ccd5579c41794
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java"
calcite2123,"bdaa485eecf7e5d6a80b3ee7cc3ccd5579c41794^
bdaa485eecf7e5d6a80b3ee7cc3ccd5579c41794
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2124,"898c2d66a18af9f97f8061803a19f211d3d6ed85^
898c2d66a18af9f97f8061803a19f211d3d6ed85
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java"
calcite2125,"898c2d66a18af9f97f8061803a19f211d3d6ed85^
898c2d66a18af9f97f8061803a19f211d3d6ed85
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java"
calcite2126,"898c2d66a18af9f97f8061803a19f211d3d6ed85^
898c2d66a18af9f97f8061803a19f211d3d6ed85
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2127,"a2faf47b0f2bc98482a39ff51c23f7b92c118fee^
a2faf47b0f2bc98482a39ff51c23f7b92c118fee
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlanner.java
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlanner.java"
calcite2128,"b47413a1d648455c43dbe8d51df926ebd68b3a36^
b47413a1d648455c43dbe8d51df926ebd68b3a36
core/src/main/java/org/apache/calcite/plan/hep/HepPlanner.java
core/src/main/java/org/apache/calcite/plan/hep/HepPlanner.java"
calcite2129,"b47413a1d648455c43dbe8d51df926ebd68b3a36^
b47413a1d648455c43dbe8d51df926ebd68b3a36
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java"
calcite2130,"b47413a1d648455c43dbe8d51df926ebd68b3a36^
b47413a1d648455c43dbe8d51df926ebd68b3a36
core/src/main/java/org/apache/calcite/tools/Frameworks.java
core/src/main/java/org/apache/calcite/tools/Frameworks.java"
calcite2131,"b47413a1d648455c43dbe8d51df926ebd68b3a36^
b47413a1d648455c43dbe8d51df926ebd68b3a36
core/src/test/java/org/apache/calcite/test/CalciteSuite.java
core/src/test/java/org/apache/calcite/test/CalciteSuite.java"
calcite2132,"65d95e6792c002d70d826b049cf16a748fe3109d^
65d95e6792c002d70d826b049cf16a748fe3109d
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java
core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java"
calcite2133,"551b5622cfbc913c8ee547d6b95ba7898c7f340c^
551b5622cfbc913c8ee547d6b95ba7898c7f340c
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java"
calcite2134,"9a5cd27415ea3a1a3955eaee2cb65aa2d69f62cf^
9a5cd27415ea3a1a3955eaee2cb65aa2d69f62cf
druid/src/main/java/org/apache/calcite/adapter/druid/DruidConnectionImpl.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidConnectionImpl.java"
calcite2135,"bdb953fa06d6549039c2967404b0194ab7ae6a8c^
bdb953fa06d6549039c2967404b0194ab7ae6a8c
core/src/main/java/org/apache/calcite/sql/validate/SqlConformance.java
core/src/main/java/org/apache/calcite/sql/validate/SqlConformance.java"
calcite2136,"d23e529515ce0eb6e0c150052fe3d2c5d90f1747^
d23e529515ce0eb6e0c150052fe3d2c5d90f1747
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java"
calcite2137,"025eaf118f820ce4659d3891b838aa01016e7012^
025eaf118f820ce4659d3891b838aa01016e7012
core/src/main/java/org/apache/calcite/prepare/CalciteCatalogReader.java
core/src/main/java/org/apache/calcite/prepare/CalciteCatalogReader.java"
calcite2138,"025eaf118f820ce4659d3891b838aa01016e7012^
025eaf118f820ce4659d3891b838aa01016e7012
core/src/test/java/org/apache/calcite/test/CalciteAssert.java
core/src/test/java/org/apache/calcite/test/CalciteAssert.java"
calcite2139,"025eaf118f820ce4659d3891b838aa01016e7012^
025eaf118f820ce4659d3891b838aa01016e7012
druid/src/main/java/org/apache/calcite/adapter/druid/DruidTable.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidTable.java"
calcite2140,"025eaf118f820ce4659d3891b838aa01016e7012^
025eaf118f820ce4659d3891b838aa01016e7012
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2141,"f11f89f705ed8ea58c8081da60049fe49981a2ea^
f11f89f705ed8ea58c8081da60049fe49981a2ea
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java"
calcite2142,"a473eca597300395ff89f949401505ec122a9774^
a473eca597300395ff89f949401505ec122a9774
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableRelImplementor.java
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableRelImplementor.java"
calcite2143,"eaa56413afa863bf93ccfc93132e0e43deaac8dd^
eaa56413afa863bf93ccfc93132e0e43deaac8dd
core/src/main/java/org/apache/calcite/rel/metadata/JaninoRelMetadataProvider.java
core/src/main/java/org/apache/calcite/rel/metadata/JaninoRelMetadataProvider.java"
calcite2144,"a98b21ea33e80d801dd77cd215d23bd0debd8b67^
a98b21ea33e80d801dd77cd215d23bd0debd8b67
core/src/main/java/org/apache/calcite/interpreter/Interpreter.java
core/src/main/java/org/apache/calcite/interpreter/Interpreter.java"
calcite2145,"a98b21ea33e80d801dd77cd215d23bd0debd8b67^
a98b21ea33e80d801dd77cd215d23bd0debd8b67
core/src/main/java/org/apache/calcite/rel/core/Uncollect.java
core/src/main/java/org/apache/calcite/rel/core/Uncollect.java"
calcite2146,"a98b21ea33e80d801dd77cd215d23bd0debd8b67^
a98b21ea33e80d801dd77cd215d23bd0debd8b67
core/src/main/java/org/apache/calcite/sql/SqlUnnestOperator.java
core/src/main/java/org/apache/calcite/sql/SqlUnnestOperator.java"
calcite2147,"dfe251d7e5136ce93b1172ad1822bd908e953c86^
dfe251d7e5136ce93b1172ad1822bd908e953c86
core/src/main/java/org/apache/calcite/rel/core/Match.java
core/src/main/java/org/apache/calcite/rel/core/Match.java"
calcite2148,"dfe251d7e5136ce93b1172ad1822bd908e953c86^
dfe251d7e5136ce93b1172ad1822bd908e953c86
core/src/main/java/org/apache/calcite/rel/core/RelFactories.java
core/src/main/java/org/apache/calcite/rel/core/RelFactories.java"
calcite2149,"dfe251d7e5136ce93b1172ad1822bd908e953c86^
dfe251d7e5136ce93b1172ad1822bd908e953c86
core/src/main/java/org/apache/calcite/rel/logical/LogicalMatch.java
core/src/main/java/org/apache/calcite/rel/logical/LogicalMatch.java"
calcite2150,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java
core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java"
calcite2151,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
core/src/main/java/org/apache/calcite/rex/RexBuilder.java
core/src/main/java/org/apache/calcite/rex/RexBuilder.java"
calcite2152,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
core/src/main/java/org/apache/calcite/sql2rel/StandardConvertletTable.java
core/src/main/java/org/apache/calcite/sql2rel/StandardConvertletTable.java"
calcite2153,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
core/src/main/java/org/apache/calcite/util/DateString.java
core/src/main/java/org/apache/calcite/util/DateString.java"
calcite2154,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
core/src/main/java/org/apache/calcite/util/TimeString.java
core/src/main/java/org/apache/calcite/util/TimeString.java"
calcite2155,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
core/src/test/java/org/apache/calcite/test/CalciteAssert.java
core/src/test/java/org/apache/calcite/test/CalciteAssert.java"
calcite2156,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
druid/src/main/java/org/apache/calcite/adapter/druid/DruidDateTimeUtils.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidDateTimeUtils.java"
calcite2157,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java"
calcite2158,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java
druid/src/main/java/org/apache/calcite/adapter/druid/DruidRules.java"
calcite2159,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
druid/src/main/java/org/apache/calcite/adapter/druid/TimeExtractionFunction.java
druid/src/main/java/org/apache/calcite/adapter/druid/TimeExtractionFunction.java"
calcite2160,"939c9a62b4905d2cfffcb4adaefd76a809aa3520^
939c9a62b4905d2cfffcb4adaefd76a809aa3520
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java
druid/src/test/java/org/apache/calcite/test/DruidAdapterIT.java"
calcite2161,"4d0e83e7e51b28acff7305e1342c5107f1357b1c^
4d0e83e7e51b28acff7305e1342c5107f1357b1c
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java"
calcite2162,"9ab47c0000732ec99c3162954e1eb74eaa30cddf^
9ab47c0000732ec99c3162954e1eb74eaa30cddf
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableInterpretable.java
core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableInterpretable.java"
calcite2163,"9ab47c0000732ec99c3162954e1eb74eaa30cddf^
9ab47c0000732ec99c3162954e1eb74eaa30cddf
core/src/main/java/org/apache/calcite/interpreter/AbstractSingleNode.java
core/src/main/java/org/apache/calcite/interpreter/AbstractSingleNode.java"
calcite2164,"9ab47c0000732ec99c3162954e1eb74eaa30cddf^
9ab47c0000732ec99c3162954e1eb74eaa30cddf
core/src/main/java/org/apache/calcite/interpreter/Interpreter.java
core/src/main/java/org/apache/calcite/interpreter/Interpreter.java"
calcite2165,"cc20ca13db4d506d9d4d1b861dd1c7ac3944e56e^
cc20ca13db4d506d9d4d1b861dd1c7ac3944e56e
core/src/test/java/org/apache/calcite/test/CalciteAssert.java
core/src/test/java/org/apache/calcite/test/CalciteAssert.java"
calcite2166,"e1525926790b058ae1845db32dcbf59b80ed270e^
e1525926790b058ae1845db32dcbf59b80ed270e
elasticsearch/src/main/java/org/apache/calcite/adapter/elasticsearch/ElasticsearchFilter.java
core/src/main/java/org/apache/calcite/adapter/elasticsearch/ElasticsearchFilter.java"
calcite2167,"d633402c41158da3fc00eebcf0e75b0c7da71450^
d633402c41158da3fc00eebcf0e75b0c7da71450
core/src/main/java/org/apache/calcite/rex/RexSimplify.java
core/src/main/java/org/apache/calcite/rex/RexSimplify.java"
