,DFJ ID,Rank,orig change info,suggested change info,original change count,suggested change count,Found All Ingredients?
538,Lang59,9,,,0,0,True
539,Lang59,10,,,0,0,True
540,Lang60,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
541,Lang60,2,"delete QualifiedName InfixExpression
delete QualifiedName InfixExpression
insert FieldAccess InfixExpression
insert SimpleName InfixExpression
",,4,0,False
542,Lang60,3,"delete QualifiedName InfixExpression
delete QualifiedName InfixExpression
insert FieldAccess InfixExpression
insert SimpleName InfixExpression
",,4,0,False
543,Lang60,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
544,Lang60,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
545,Lang60,6,"delete QualifiedName InfixExpression
delete QualifiedName InfixExpression
insert FieldAccess InfixExpression
insert SimpleName InfixExpression
",,4,0,False
546,Lang60,7,"delete QualifiedName InfixExpression
delete QualifiedName InfixExpression
insert FieldAccess InfixExpression
insert SimpleName InfixExpression
",,4,0,False
547,Lang60,8,"orig_dummy
","suggested_dummy
dummy
",1,2,False
548,Lang60,9,"delete QualifiedName InfixExpression
delete QualifiedName InfixExpression
insert FieldAccess InfixExpression
insert SimpleName InfixExpression
",,4,0,False
549,Lang60,10,"orig_dummy
","suggested_dummy
dummy
",1,2,False
550,Lang61,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
551,Lang61,2,"delete QualifiedName InfixExpression
insert InfixExpression VariableDeclarationFragment
insert SimpleName InfixExpression
move InfixExpression VariableDeclarationFragment InfixExpression
",,4,0,False
552,Lang61,3,"delete QualifiedName InfixExpression
insert InfixExpression VariableDeclarationFragment
insert SimpleName InfixExpression
move InfixExpression VariableDeclarationFragment InfixExpression
",,4,0,False
553,Lang61,4,"delete QualifiedName InfixExpression
insert InfixExpression VariableDeclarationFragment
insert SimpleName InfixExpression
move InfixExpression VariableDeclarationFragment InfixExpression
",,4,0,False
554,Lang61,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
555,Lang61,6,"delete QualifiedName InfixExpression
insert InfixExpression VariableDeclarationFragment
insert SimpleName InfixExpression
move InfixExpression VariableDeclarationFragment InfixExpression
",,4,0,False
556,Lang61,7,"delete QualifiedName InfixExpression
insert InfixExpression VariableDeclarationFragment
insert SimpleName InfixExpression
move InfixExpression VariableDeclarationFragment InfixExpression
",,4,0,False
557,Lang61,8,"delete QualifiedName InfixExpression
insert InfixExpression VariableDeclarationFragment
insert SimpleName InfixExpression
move InfixExpression VariableDeclarationFragment InfixExpression
",,4,0,False
558,Lang61,9,"delete QualifiedName InfixExpression
insert InfixExpression VariableDeclarationFragment
insert SimpleName InfixExpression
move InfixExpression VariableDeclarationFragment InfixExpression
",,4,0,False
559,Lang61,10,"delete QualifiedName InfixExpression
insert InfixExpression VariableDeclarationFragment
insert SimpleName InfixExpression
move InfixExpression VariableDeclarationFragment InfixExpression
",,4,0,False
560,Math5,1,"delete ReturnStatement Block
insert ReturnStatement Block
",,2,0,False
561,Math5,2,"delete ReturnStatement Block
insert ReturnStatement Block
",,2,0,False
562,Math5,3,"delete ReturnStatement Block
insert ReturnStatement Block
",,2,0,False
563,Math5,4,"delete ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",2,2,True
564,Math5,5,"delete ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",2,2,True
565,Math5,6,"delete ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",2,2,True
566,Math5,7,"delete ReturnStatement Block
insert ReturnStatement Block
",,2,0,False
567,Math5,8,"delete ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",2,2,True
568,Math5,9,"delete ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",2,2,True
569,Math5,10,"delete ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",2,2,True
570,Math9,1,"delete VariableDeclarationFragment VariableDeclarationStatement
insert Assignment Block
insert VariableDeclarationFragment VariableDeclarationStatement
",,3,0,False
571,Math9,2,"delete VariableDeclarationFragment VariableDeclarationStatement
insert Assignment Block
insert VariableDeclarationFragment VariableDeclarationStatement
",,3,0,False
572,Math9,3,"delete VariableDeclarationFragment VariableDeclarationStatement
insert Assignment Block
insert VariableDeclarationFragment VariableDeclarationStatement
",,3,0,False
573,Math9,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
574,Math9,5,"delete VariableDeclarationFragment VariableDeclarationStatement
insert Assignment Block
insert VariableDeclarationFragment VariableDeclarationStatement
",,3,0,False
575,Math9,6,"delete VariableDeclarationFragment VariableDeclarationStatement
insert Assignment Block
insert VariableDeclarationFragment VariableDeclarationStatement
","insert Assignment Block
",3,1,False
576,Math9,7,"delete VariableDeclarationFragment VariableDeclarationStatement
insert Assignment Block
insert VariableDeclarationFragment VariableDeclarationStatement
",,3,0,False
577,Math9,8,"delete VariableDeclarationFragment VariableDeclarationStatement
insert Assignment Block
insert VariableDeclarationFragment VariableDeclarationStatement
","insert Assignment Block
",3,1,False
578,Math9,9,"delete VariableDeclarationFragment VariableDeclarationStatement
insert Assignment Block
insert VariableDeclarationFragment VariableDeclarationStatement
","insert Assignment Block
",3,1,False
579,Math9,10,"delete VariableDeclarationFragment VariableDeclarationStatement
insert Assignment Block
insert VariableDeclarationFragment VariableDeclarationStatement
",,3,0,False
580,Math11,1,"delete InfixExpression MethodInvocation
insert InfixExpression MethodInvocation
",,2,0,False
581,Math11,2,"orig_dummy
","suggested_dummy
dummy
",1,2,False
582,Math11,3,"delete InfixExpression MethodInvocation
insert InfixExpression MethodInvocation
",,2,0,False
583,Math11,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
584,Math11,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
585,Math11,6,"delete InfixExpression MethodInvocation
insert InfixExpression MethodInvocation
",,2,0,False
586,Math11,7,"orig_dummy
","suggested_dummy
dummy
",1,2,False
587,Math11,8,"delete InfixExpression MethodInvocation
insert InfixExpression MethodInvocation
",,2,0,False
588,Math11,9,"delete InfixExpression MethodInvocation
insert InfixExpression MethodInvocation
",,2,0,False
589,Math11,10,"delete InfixExpression MethodInvocation
insert InfixExpression MethodInvocation
",,2,0,False
590,Math24,1,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
591,Math24,2,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",4,2,False
592,Math24,3,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
593,Math24,4,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
594,Math24,5,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",4,2,False
595,Math24,6,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
596,Math24,7,"orig_dummy
","suggested_dummy
dummy
",1,2,False
597,Math24,8,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
598,Math24,9,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
599,Math24,10,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
600,Math27,1,"delete MethodInvocation ReturnStatement
insert InfixExpression ReturnStatement
",,2,0,False
601,Math27,2,"delete MethodInvocation ReturnStatement
insert InfixExpression ReturnStatement
",,2,0,False
602,Math27,3,"orig_dummy
","suggested_dummy
dummy
",1,2,False
603,Math27,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
604,Math27,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
605,Math27,6,"delete MethodInvocation ReturnStatement
insert InfixExpression ReturnStatement
",,2,0,False
606,Math27,7,"delete MethodInvocation ReturnStatement
insert InfixExpression ReturnStatement
",,2,0,False
607,Math27,8,"delete MethodInvocation ReturnStatement
insert InfixExpression ReturnStatement
",,2,0,False
608,Math27,9,"delete MethodInvocation ReturnStatement
insert InfixExpression ReturnStatement
",,2,0,False
609,Math27,10,"delete MethodInvocation ReturnStatement
insert InfixExpression ReturnStatement
",,2,0,False
610,Math30,1,"update PrimitiveType PrimitiveType
",,1,0,False
611,Math30,2,"update PrimitiveType PrimitiveType
",,1,0,False
612,Math30,3,"update PrimitiveType PrimitiveType
",,1,0,False
613,Math30,4,"update PrimitiveType PrimitiveType
",,1,0,False
614,Math30,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
615,Math30,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
616,Math30,7,"update PrimitiveType PrimitiveType
",,1,0,False
617,Math30,8,"update PrimitiveType PrimitiveType
",,1,0,False
618,Math30,9,"orig_dummy
","suggested_dummy
dummy
",1,2,False
619,Math30,10,"update PrimitiveType PrimitiveType
",,1,0,False
620,Math32,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
621,Math32,2,"insert InfixExpression IfStatement
move CastExpression IfStatement InfixExpression
",,2,0,False
622,Math32,3,"insert InfixExpression IfStatement
move CastExpression IfStatement InfixExpression
","insert InfixExpression IfStatement
",2,1,False
623,Math32,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
624,Math32,5,"insert InfixExpression IfStatement
move CastExpression IfStatement InfixExpression
",,2,0,False
625,Math32,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
626,Math32,7,"insert InfixExpression IfStatement
move CastExpression IfStatement InfixExpression
","insert InfixExpression IfStatement
",2,1,False
627,Math32,8,"orig_dummy
","suggested_dummy
dummy
",1,2,False
628,Math32,9,"insert InfixExpression IfStatement
move CastExpression IfStatement InfixExpression
",,2,0,False
629,Math32,10,"insert InfixExpression IfStatement
move CastExpression IfStatement InfixExpression
",,2,0,False
630,Math33,1,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
631,Math33,2,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
632,Math33,3,"update SimpleName SimpleName
",,1,0,False
633,Math33,4,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
634,Math33,5,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
635,Math33,6,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
636,Math33,7,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
637,Math33,8,"orig_dummy
","suggested_dummy
dummy
",1,2,False
638,Math33,9,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
639,Math33,10,"update SimpleName SimpleName
",,1,0,False
640,Math34,1,"delete MethodInvocation ReturnStatement
insert MethodInvocation ReturnStatement
",,2,0,False
641,Math34,2,"delete MethodInvocation ReturnStatement
insert MethodInvocation ReturnStatement
",,2,0,False
642,Math34,3,"delete MethodInvocation ReturnStatement
insert MethodInvocation ReturnStatement
",,2,0,False
643,Math34,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
644,Math34,5,"delete MethodInvocation ReturnStatement
insert MethodInvocation ReturnStatement
",,2,0,False
645,Math34,6,"delete MethodInvocation ReturnStatement
insert MethodInvocation ReturnStatement
",,2,0,False
646,Math34,7,"delete MethodInvocation ReturnStatement
insert MethodInvocation ReturnStatement
",,2,0,False
647,Math34,8,"delete MethodInvocation ReturnStatement
insert MethodInvocation ReturnStatement
",,2,0,False
648,Math34,9,"delete MethodInvocation ReturnStatement
insert MethodInvocation ReturnStatement
",,2,0,False
649,Math34,10,"delete MethodInvocation ReturnStatement
insert MethodInvocation ReturnStatement
",,2,0,False
650,Math35,1,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
",,4,0,False
651,Math35,2,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
","delete Assignment Block
",4,1,False
652,Math35,3,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
","delete Assignment Block
",4,1,False
653,Math35,4,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
","delete Assignment Block
",4,1,False
654,Math35,5,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
","delete Assignment Block
",4,1,False
655,Math35,6,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
","delete Assignment Block
insert MethodInvocation Block
",4,2,False
656,Math35,7,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
","delete Assignment Block
insert MethodInvocation Block
",4,2,False
657,Math35,8,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
","delete Assignment Block
insert MethodInvocation Block
",4,2,False
658,Math35,9,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
","insert MethodInvocation Block
",4,1,False
659,Math35,10,"delete Assignment Block
delete Assignment Block
insert MethodInvocation Block
insert MethodInvocation Block
","insert MethodInvocation Block
",4,1,False
660,Math41,1,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
661,Math41,2,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
662,Math41,3,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
663,Math41,4,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
664,Math41,5,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
665,Math41,6,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
666,Math41,7,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
667,Math41,8,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
668,Math41,9,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
669,Math41,10,"delete NumberLiteral VariableDeclarationFragment
delete QualifiedName InfixExpression
insert InfixExpression InfixExpression
insert SimpleName VariableDeclarationFragment
",,4,0,False
670,Math46,1,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",4,2,False
671,Math46,2,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
672,Math46,3,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
673,Math46,4,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
674,Math46,5,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
675,Math46,6,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
676,Math46,7,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
677,Math46,8,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
678,Math46,9,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
679,Math46,10,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
680,Math50,1,"delete IfStatement SwitchCase
",,1,0,False
681,Math50,2,"orig_dummy
","suggested_dummy
dummy
",1,2,False
682,Math50,3,"delete IfStatement SwitchCase
",,1,0,False
683,Math50,4,"delete IfStatement SwitchCase
",,1,0,False
684,Math50,5,"delete IfStatement SwitchCase
",,1,0,False
685,Math50,6,"delete IfStatement SwitchCase
",,1,0,False
686,Math50,7,"delete IfStatement SwitchCase
",,1,0,False
687,Math50,8,"delete IfStatement SwitchCase
",,1,0,False
688,Math50,9,"delete IfStatement SwitchCase
",,1,0,False
689,Math50,10,"delete IfStatement SwitchCase
",,1,0,False
690,Math57,1,"update PrimitiveType PrimitiveType
",,1,0,False
691,Math57,2,"orig_dummy
","suggested_dummy
dummy
",1,2,False
692,Math57,3,"orig_dummy
","suggested_dummy
dummy
",1,2,False
693,Math57,4,"update PrimitiveType PrimitiveType
",,1,0,False
694,Math57,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
695,Math57,6,"update PrimitiveType PrimitiveType
",,1,0,False
696,Math57,7,"orig_dummy
","suggested_dummy
dummy
",1,2,False
697,Math57,8,"update PrimitiveType PrimitiveType
",,1,0,False
698,Math57,9,"update PrimitiveType PrimitiveType
",,1,0,False
699,Math57,10,"update PrimitiveType PrimitiveType
","update PrimitiveType PrimitiveType
",1,1,True
700,Math58,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
701,Math58,2,"delete ClassInstanceCreation MethodInvocation
",,1,0,False
702,Math58,3,"delete ClassInstanceCreation MethodInvocation
","delete ClassInstanceCreation MethodInvocation
",1,1,True
703,Math58,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
704,Math58,5,"delete ClassInstanceCreation MethodInvocation
",,1,0,False
705,Math58,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
706,Math58,7,"orig_dummy
","suggested_dummy
dummy
",1,2,False
707,Math58,8,"delete ClassInstanceCreation MethodInvocation
",,1,0,False
708,Math58,9,"delete ClassInstanceCreation MethodInvocation
",,1,0,False
709,Math58,10,"delete ClassInstanceCreation MethodInvocation
","delete ClassInstanceCreation MethodInvocation
",1,1,True
710,Math59,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
711,Math59,2,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
712,Math59,3,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
713,Math59,4,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
714,Math59,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
715,Math59,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
716,Math59,7,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
717,Math59,8,"orig_dummy
","suggested_dummy
dummy
",1,2,False
718,Math59,9,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
719,Math59,10,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
720,Math63,1,"delete ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",2,2,True
721,Math63,2,"delete ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",2,2,True
722,Math63,3,"delete ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",2,2,True
723,Math63,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
724,Math63,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
725,Math63,6,"delete ReturnStatement Block
insert ReturnStatement Block
",,2,0,False
726,Math63,7,"orig_dummy
","suggested_dummy
dummy
",1,2,False
727,Math63,8,"orig_dummy
","suggested_dummy
dummy
",1,2,False
728,Math63,9,"delete ReturnStatement Block
insert ReturnStatement Block
",,2,0,False
729,Math63,10,"delete ReturnStatement Block
insert ReturnStatement Block
",,2,0,False
730,Math67,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
731,Math67,2,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
732,Math67,3,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
",,4,0,False
733,Math67,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
734,Math67,5,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",4,2,False
735,Math67,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
736,Math67,7,"orig_dummy
","suggested_dummy
dummy
",1,2,False
737,Math67,8,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",4,2,False
738,Math67,9,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",4,2,False
739,Math67,10,"delete ReturnStatement Block
delete ReturnStatement Block
insert ReturnStatement Block
insert ReturnStatement Block
","delete ReturnStatement Block
insert ReturnStatement Block
",4,2,False
740,Math69,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
741,Math69,2,"delete ParenthesizedExpression InfixExpression
insert PrefixExpression MethodInvocation
move MethodInvocation InfixExpression InfixExpression
",,3,0,False
742,Math69,3,"delete ParenthesizedExpression InfixExpression
insert PrefixExpression MethodInvocation
move MethodInvocation InfixExpression InfixExpression
","delete ParenthesizedExpression InfixExpression
",3,1,False
743,Math69,4,"delete ParenthesizedExpression InfixExpression
insert PrefixExpression MethodInvocation
move MethodInvocation InfixExpression InfixExpression
",,3,0,False
744,Math69,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
745,Math69,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
746,Math69,7,"orig_dummy
","suggested_dummy
dummy
",1,2,False
747,Math69,8,"delete ParenthesizedExpression InfixExpression
insert PrefixExpression MethodInvocation
move MethodInvocation InfixExpression InfixExpression
","move MethodInvocation InfixExpression InfixExpression
",3,1,False
748,Math69,9,"delete ParenthesizedExpression InfixExpression
insert PrefixExpression MethodInvocation
move MethodInvocation InfixExpression InfixExpression
","move MethodInvocation InfixExpression InfixExpression
",3,1,False
749,Math69,10,"orig_dummy
","suggested_dummy
dummy
",1,2,False
750,Math70,1,"insert SimpleName MethodInvocation
",,1,0,False
751,Math70,2,"insert SimpleName MethodInvocation
",,1,0,False
752,Math70,3,"orig_dummy
","suggested_dummy
dummy
",1,2,False
753,Math70,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
754,Math70,5,"insert SimpleName MethodInvocation
",,1,0,False
755,Math70,6,"insert SimpleName MethodInvocation
",,1,0,False
756,Math70,7,"insert SimpleName MethodInvocation
","insert SimpleName MethodInvocation
",1,1,True
757,Math70,8,"insert SimpleName MethodInvocation
",,1,0,False
758,Math70,9,"insert SimpleName MethodInvocation
",,1,0,False
759,Math70,10,"insert SimpleName MethodInvocation
",,1,0,False
760,Math72,1,"update SimpleName SimpleName
update SimpleName SimpleName
",,2,0,False
761,Math72,2,"update SimpleName SimpleName
update SimpleName SimpleName
",,2,0,False
762,Math72,3,"update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",2,1,False
763,Math72,4,"update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",2,1,False
764,Math72,5,"update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",2,1,False
765,Math72,6,"update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",2,1,False
766,Math72,7,"update SimpleName SimpleName
update SimpleName SimpleName
",,2,0,False
767,Math72,8,"update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",2,1,False
768,Math72,9,"update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",2,1,False
769,Math72,10,"update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",2,1,False
770,Math75,1,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
771,Math75,2,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
772,Math75,3,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
773,Math75,4,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
774,Math75,5,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
775,Math75,6,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
776,Math75,7,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
777,Math75,8,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
778,Math75,9,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
779,Math75,10,"update SimpleName SimpleName
","update SimpleName SimpleName
",1,1,True
780,Math79,1,"update PrimitiveType PrimitiveType
update PrimitiveType PrimitiveType
",,2,0,False
781,Math79,2,"update PrimitiveType PrimitiveType
update PrimitiveType PrimitiveType
",,2,0,False
782,Math79,3,"update PrimitiveType PrimitiveType
update PrimitiveType PrimitiveType
",,2,0,False
783,Math79,4,"update PrimitiveType PrimitiveType
update PrimitiveType PrimitiveType
",,2,0,False
784,Math79,5,"update PrimitiveType PrimitiveType
update PrimitiveType PrimitiveType
",,2,0,False
785,Math79,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
786,Math79,7,"update PrimitiveType PrimitiveType
update PrimitiveType PrimitiveType
",,2,0,False
787,Math79,8,"update PrimitiveType PrimitiveType
update PrimitiveType PrimitiveType
",,2,0,False
788,Math79,9,"update PrimitiveType PrimitiveType
update PrimitiveType PrimitiveType
",,2,0,False
789,Math79,10,"update PrimitiveType PrimitiveType
update PrimitiveType PrimitiveType
","update PrimitiveType PrimitiveType
",2,1,False
790,Math80,1,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
",,4,0,False
791,Math80,2,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
",,4,0,False
792,Math80,3,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
",,4,0,False
793,Math80,4,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
",,4,0,False
794,Math80,5,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
",,4,0,False
795,Math80,6,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
",,4,0,False
796,Math80,7,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
",,4,0,False
797,Math80,8,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
",,4,0,False
798,Math80,9,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
",,4,0,False
799,Math80,10,"delete InfixExpression InfixExpression
insert ParenthesizedExpression InfixExpression
update InfixExpression InfixExpression
update NumberLiteral NumberLiteral
","update InfixExpression InfixExpression
",4,1,False
