index,key
zookeeper212,"85fc47a95dc4cd72a5ea79bcb3ab87613fa8535b^
85fc47a95dc4cd72a5ea79bcb3ab87613fa8535b
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper213,"85fc47a95dc4cd72a5ea79bcb3ab87613fa8535b^
85fc47a95dc4cd72a5ea79bcb3ab87613fa8535b
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper214,"bdcdc82e97512d6094ea25775a8d77c1597e1223^
bdcdc82e97512d6094ea25775a8d77c1597e1223
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java
src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java"
zookeeper215,"bdcdc82e97512d6094ea25775a8d77c1597e1223^
bdcdc82e97512d6094ea25775a8d77c1597e1223
src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java
src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java"
zookeeper216,"8173d34f1bb7c59fa401c3db1c0e42264fc48924^
8173d34f1bb7c59fa401c3db1c0e42264fc48924
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java"
zookeeper217,"a4c675afff3b26171efd78ced4916e2f5fb25eb4^
a4c675afff3b26171efd78ced4916e2f5fb25eb4
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper218,"2890f77b0ea58176e14780d99c4dc3cc0dfa88fd^
2890f77b0ea58176e14780d99c4dc3cc0dfa88fd
src/java/main/org/apache/zookeeper/KeeperException.java
src/java/main/org/apache/zookeeper/KeeperException.java"
zookeeper219,"c5d28b03b72253f2ca6d9142a17487b253317ec6^
c5d28b03b72253f2ca6d9142a17487b253317ec6
src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java
src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java"
zookeeper220,"c5d28b03b72253f2ca6d9142a17487b253317ec6^
c5d28b03b72253f2ca6d9142a17487b253317ec6
src/java/main/org/apache/zookeeper/server/ConnectionBean.java
src/java/main/org/apache/zookeeper/server/ConnectionBean.java"
zookeeper221,"c5d28b03b72253f2ca6d9142a17487b253317ec6^
c5d28b03b72253f2ca6d9142a17487b253317ec6
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper222,"83cf0a93c37759334fab885c2010fa0b7d953f52^
83cf0a93c37759334fab885c2010fa0b7d953f52
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java"
zookeeper223,"83cf0a93c37759334fab885c2010fa0b7d953f52^
83cf0a93c37759334fab885c2010fa0b7d953f52
src/java/main/org/apache/zookeeper/server/quorum/Leader.java
src/java/main/org/apache/zookeeper/server/quorum/Leader.java"
zookeeper224,"83cf0a93c37759334fab885c2010fa0b7d953f52^
83cf0a93c37759334fab885c2010fa0b7d953f52
src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java
src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java"
zookeeper225,"53b690967c97dd30d463f69653c9dccdd7502c3d
f36e174ebe11ec7b3da2cfd5b4226d61e1d3f642
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java"
zookeeper226,"f36e174ebe11ec7b3da2cfd5b4226d61e1d3f642^
f36e174ebe11ec7b3da2cfd5b4226d61e1d3f642
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java"
zookeeper227,"8cfdbd4406abe8e04e4fd8e399a32125cc28e26c^
8cfdbd4406abe8e04e4fd8e399a32125cc28e26c
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java"
zookeeper228,"05eab5e567f49d984e3c299be42d9a9760d98ec2^
05eab5e567f49d984e3c299be42d9a9760d98ec2
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java"
zookeeper229,"c9e8662617ac5d99cc08f858c21dc9c4ba175881^
c9e8662617ac5d99cc08f858c21dc9c4ba175881
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper230,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/ServerConfig.java
src/java/main/org/apache/zookeeper/server/ServerConfig.java"
zookeeper231,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java"
zookeeper232,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java"
zookeeper233,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java"
zookeeper234,"ed70d2edcb78a7e30ae60170ea986fb85e862b4b
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java"
zookeeper235,"b6320b80a4c08958d5b5028cf065cbcc57894a86^
b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper236,"47b16b9612ece90d959f1966f387b91ee4d9b7ed^
47b16b9612ece90d959f1966f387b91ee4d9b7ed
src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java"
zookeeper237,"764e34ca913283f1059de2055b0aa313c0514c2a^
764e34ca913283f1059de2055b0aa313c0514c2a
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper238,"f6521f7c29b1d330617aed3764ecc25ff73e2da1^
f6521f7c29b1d330617aed3764ecc25ff73e2da1
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper239,"1e1ccdcfb19a60e50b9393feac7c0322048e20e1^
1e1ccdcfb19a60e50b9393feac7c0322048e20e1
src/java/main/org/apache/jute/BinaryInputArchive.java
src/java/main/org/apache/jute/BinaryInputArchive.java"
zookeeper240,"1e1ccdcfb19a60e50b9393feac7c0322048e20e1^
1e1ccdcfb19a60e50b9393feac7c0322048e20e1
src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java
src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java"
zookeeper241,"1e1ccdcfb19a60e50b9393feac7c0322048e20e1^
1e1ccdcfb19a60e50b9393feac7c0322048e20e1
src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java
src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java"
zookeeper242,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00^
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper243,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00^
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java"
zookeeper244,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00^
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/Leader.java
src/java/main/org/apache/zookeeper/server/quorum/Leader.java"
zookeeper245,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00^
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper246,"0c6294e6cab2befc330b8a5c05ceeb156550c2fe
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper247,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00^
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java"
zookeeper248,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00^
cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java"
zookeeper249,"79de509219862735d0db1ff966aacb67430e0c89^
79de509219862735d0db1ff966aacb67430e0c89
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java"
zookeeper250,"cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0^
cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0
src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java
src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java"
zookeeper251,"cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0^
cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java"
zookeeper252,"cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0^
cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper253,"8bd356fe1d47a7300725f5562766355d5616fbb3^
8bd356fe1d47a7300725f5562766355d5616fbb3
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper254,"e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded^
e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded
src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java
src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java"
zookeeper255,"e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded^
e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded
src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java"
zookeeper256,"e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded^
e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded
src/java/main/org/apache/zookeeper/server/quorum/Leader.java
src/java/main/org/apache/zookeeper/server/quorum/Leader.java"
zookeeper257,"e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded^
e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper258,"e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded^
e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper259,"08cc3e01fcd26ab9eced8eba0516e49c14cf27d3^
08cc3e01fcd26ab9eced8eba0516e49c14cf27d3
src/java/main/org/apache/jute/compiler/JRecord.java
src/java/main/org/apache/jute/compiler/JRecord.java"
zookeeper260,"a7521e409132bbdde4e4b8392b66ccc944aafa8b^
a7521e409132bbdde4e4b8392b66ccc944aafa8b
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java"
zookeeper261,"320fd3b0c9eddec2e6336f557e675b28ed33fffe^
320fd3b0c9eddec2e6336f557e675b28ed33fffe
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java"
zookeeper262,"c20b3c471bb4aed9be49a8b56f5e997ba21ef7c1^
c20b3c471bb4aed9be49a8b56f5e997ba21ef7c1
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper263,"601320c3379194eb90a3b57a5f27e703727aa690^
601320c3379194eb90a3b57a5f27e703727aa690
src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java
src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java"
zookeeper264,"f81da9fecd15be58ba45ae54c59109c4153773ae^
f81da9fecd15be58ba45ae54c59109c4153773ae
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java"
zookeeper265,"360fc24572f0ba75362253450fea50dd48d2ea13^
360fc24572f0ba75362253450fea50dd48d2ea13
src/java/main/org/apache/zookeeper/server/DataTree.java
src/java/main/org/apache/zookeeper/server/DataTree.java"
zookeeper266,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper267,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper268,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java"
zookeeper269,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper270,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java"
zookeeper271,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper272,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java"
zookeeper273,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper274,"3402537c1f8d8301b6e16e6cebc8c1e655aa14bf^
3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java
src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java"
zookeeper275,"76e038779ec1e22225d0ca69f5a1284ce3a46f32^
76e038779ec1e22225d0ca69f5a1284ce3a46f32
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper276,"e0316743684e9ef208cfe68efc28929ecfad5e67^
e0316743684e9ef208cfe68efc28929ecfad5e67
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java
src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java"
zookeeper277,"0057dcb78313be28ae16b7e84c873191471dceee^
0057dcb78313be28ae16b7e84c873191471dceee
src/java/main/org/apache/zookeeper/KeeperException.java
src/java/main/org/apache/zookeeper/KeeperException.java"
zookeeper278,"0057dcb78313be28ae16b7e84c873191471dceee^
0057dcb78313be28ae16b7e84c873191471dceee
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java
src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java"
zookeeper279,"0057dcb78313be28ae16b7e84c873191471dceee^
0057dcb78313be28ae16b7e84c873191471dceee
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper280,"0057dcb78313be28ae16b7e84c873191471dceee^
0057dcb78313be28ae16b7e84c873191471dceee
src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java
src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java"
zookeeper281,"0057dcb78313be28ae16b7e84c873191471dceee^
0057dcb78313be28ae16b7e84c873191471dceee
src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java
src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java"
zookeeper282,"0057dcb78313be28ae16b7e84c873191471dceee^
0057dcb78313be28ae16b7e84c873191471dceee
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java"
zookeeper283,"8d2ae28491342663d9290114b8ecb182d6aa903e^
8d2ae28491342663d9290114b8ecb182d6aa903e
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper284,"a44fae6243a6363d0e07f3ba1275f8ecd3f5deb5^
a44fae6243a6363d0e07f3ba1275f8ecd3f5deb5
src/java/main/org/apache/zookeeper/ClientCnxn.java
src/java/main/org/apache/zookeeper/ClientCnxn.java"
zookeeper285,"b7091d6cda358a4fe5dac9c27d402e82dba1e424
0a1f589b1ce96c09eb71b5492ece6bc99bfeec13
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper286,"0a1f589b1ce96c09eb71b5492ece6bc99bfeec13^
0a1f589b1ce96c09eb71b5492ece6bc99bfeec13
src/java/main/org/apache/zookeeper/ZooKeeperMain.java
src/java/main/org/apache/zookeeper/ZooKeeperMain.java"
zookeeper287,"1bc05ce6a3363206fbcf0a4bc6c9bbdee1d361f0^
1bc05ce6a3363206fbcf0a4bc6c9bbdee1d361f0
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper288,"a92959ed01dc7425cc4fad14950dc1604934f6e2^
a92959ed01dc7425cc4fad14950dc1604934f6e2
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java"
zookeeper289,"930380c9407184ba159181c0d8cd08d21ce90766^
930380c9407184ba159181c0d8cd08d21ce90766
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper290,"358f5122485b7ffa9dcc2e46e0751e88711f2ad9^
358f5122485b7ffa9dcc2e46e0751e88711f2ad9
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper291,"d26abefde17d4e168a32146238036e5515267655^
d26abefde17d4e168a32146238036e5515267655
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper292,"b12aad6381345396ad68be2c4c9df778883bd203^
b12aad6381345396ad68be2c4c9df778883bd203
src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java
src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java"
zookeeper293,"a45c0e1b11ef8791778512ea23eebe21211f393d^
a45c0e1b11ef8791778512ea23eebe21211f393d
src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java
src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java"
zookeeper294,"8b22eb1e4b8bfe4be08a766a98f636149e62fb28^
8b22eb1e4b8bfe4be08a766a98f636149e62fb28
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java"
zookeeper295,"cfdc76c1eeea467b44b0fa934bbccfcdc877be00
8b22eb1e4b8bfe4be08a766a98f636149e62fb28
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java"
zookeeper296,"8b22eb1e4b8bfe4be08a766a98f636149e62fb28^
8b22eb1e4b8bfe4be08a766a98f636149e62fb28
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java
src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java"
zookeeper297,"0a7c3b05744008862e1875dd6a651aa2a36d8cef^
0a7c3b05744008862e1875dd6a651aa2a36d8cef
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java"
zookeeper298,"0a7c3b05744008862e1875dd6a651aa2a36d8cef^
0a7c3b05744008862e1875dd6a651aa2a36d8cef
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java"
zookeeper299,"c472d685e02ced4448054b3d8a83a1b669dee58e^
c472d685e02ced4448054b3d8a83a1b669dee58e
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper300,"0957b8404e1ecfc5703d7c2827752773b7dc23be^
0957b8404e1ecfc5703d7c2827752773b7dc23be
src/java/main/org/apache/zookeeper/server/quorum/Leader.java
src/java/main/org/apache/zookeeper/server/quorum/Leader.java"
zookeeper301,"0957b8404e1ecfc5703d7c2827752773b7dc23be^
0957b8404e1ecfc5703d7c2827752773b7dc23be
src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java
src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java"
zookeeper302,"0957b8404e1ecfc5703d7c2827752773b7dc23be^
0957b8404e1ecfc5703d7c2827752773b7dc23be
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java
src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java"
zookeeper303,"0957b8404e1ecfc5703d7c2827752773b7dc23be^
0957b8404e1ecfc5703d7c2827752773b7dc23be
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java"
zookeeper304,"82a9d1d0a24147dcb533542559d61783058f1a1b^
82a9d1d0a24147dcb533542559d61783058f1a1b
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java"
zookeeper305,"82a9d1d0a24147dcb533542559d61783058f1a1b^
82a9d1d0a24147dcb533542559d61783058f1a1b
src/java/main/org/apache/zookeeper/ZooKeeper.java
src/java/main/org/apache/zookeeper/ZooKeeper.java"
zookeeper306,"e3b97366f8064a6d65a3eb1c44e1191e5e73a5c3^
e3b97366f8064a6d65a3eb1c44e1191e5e73a5c3
src/java/main/org/apache/zookeeper/ClientCnxn.java
src/java/main/org/apache/zookeeper/ClientCnxn.java"
zookeeper307,"e3b97366f8064a6d65a3eb1c44e1191e5e73a5c3^
e3b97366f8064a6d65a3eb1c44e1191e5e73a5c3
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java"
zookeeper308,"e3b97366f8064a6d65a3eb1c44e1191e5e73a5c3^
e3b97366f8064a6d65a3eb1c44e1191e5e73a5c3
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper309,"2a23a2599b31dcbc971ddd68b05a13b9570247cc^
2a23a2599b31dcbc971ddd68b05a13b9570247cc
src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java
src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java"
zookeeper310,"2a23a2599b31dcbc971ddd68b05a13b9570247cc^
2a23a2599b31dcbc971ddd68b05a13b9570247cc
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java"
zookeeper311,"47c4bdb0c3c40d756ec0ced91a39c771351e826a^
47c4bdb0c3c40d756ec0ced91a39c771351e826a
src/java/main/org/apache/zookeeper/server/ConnectionBean.java
src/java/main/org/apache/zookeeper/server/ConnectionBean.java"
zookeeper312,"47c4bdb0c3c40d756ec0ced91a39c771351e826a^
47c4bdb0c3c40d756ec0ced91a39c771351e826a
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java"
zookeeper313,"4a425c4e4911f1d4463f098a1c030b9920e391c0^
4a425c4e4911f1d4463f098a1c030b9920e391c0
src/java/main/org/apache/zookeeper/server/DataNode.java
src/java/main/org/apache/zookeeper/server/DataNode.java"
zookeeper314,"4a425c4e4911f1d4463f098a1c030b9920e391c0^
4a425c4e4911f1d4463f098a1c030b9920e391c0
src/java/main/org/apache/zookeeper/server/DataTree.java
src/java/main/org/apache/zookeeper/server/DataTree.java"
zookeeper315,"4a425c4e4911f1d4463f098a1c030b9920e391c0^
4a425c4e4911f1d4463f098a1c030b9920e391c0
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java"
zookeeper316,"72f258cbdd2b5b59a35df8b45e6da6364cd8c915^
72f258cbdd2b5b59a35df8b45e6da6364cd8c915
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java"
zookeeper317,"788c15be7363e475e8b050260623ec46c9ef8257^
788c15be7363e475e8b050260623ec46c9ef8257
src/java/main/org/apache/zookeeper/server/quorum/Leader.java
src/java/main/org/apache/zookeeper/server/quorum/Leader.java"
zookeeper318,"788c15be7363e475e8b050260623ec46c9ef8257^
788c15be7363e475e8b050260623ec46c9ef8257
src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java
src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java"
